tweet_id,created_at,date,hour,weekday,account_name,client_clean,hashtags,text_clean,favorite_count,retweet_count,view_count,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
2053705371894907378,2026-05-11 10:44:51,2026-05-11,10,Monday,IndiaCoastGuard,Twitter for iPhone,"#SikranPir,#Kutch,#Gujarat","On 09 May 2026, during an operational sortie, @IndiaCoastGuard ACV recovered 24 kg of narcotic substances concealed in 20 sealed packets from an isolated area near #SikranPir in the #Kutch region off the #Gujarat coast. Preliminary investigations indicate the seized contraband to be Charas, with an estimated value of approximately ₹12 crore. The recovered narcotics have been secured, and further investigations are underway in close coordination with local law enforcement agencies. Consecutive recoveries of narcotics over two successive days highlight the relentless vigilance, operational preparedness, and unwavering resolve of the #ICG in safeguarding the nation’s maritime frontiers and countering illegal drug trafficking at sea. #NashaMuktBharat #GuardiansOfTheSea #CoastalSecurity #WeProtect",137,21,3607,Neutral,0.026599735021591187,0.055131830275058746,0.8631365895271301,0.08173156529664993
2053105411075809293,2026-05-09 19:00:49,2026-05-09,19,Saturday,IndiaCoastGuard,Twitter for iPhone,"#ACV,#SikranPir,#Kutch","On 08 May 26, during an operational sortie, @IndiaCoastGuard Hovercraft #ACV recovered 24 kg of narcotic substance concealed in 20 sealed packets from an isolated area near #SikranPir in the #Kutch region. Preliminary investigation indicates seized contraband to be Charas worth approximately ₹12 crore. The narcotics have been secured and investigation is underway with local law enforcement agencies. The operation highlights #ICG’s steadfast commitment towards safeguarding maritime borders and combating drug trafficking. #NashaMuktBharat #WeProtect #VayamRakshamah",225,21,4448,Neutral,0.03925013542175293,0.04189104586839676,0.8769676685333252,0.08114118129014969
2053060573831503911,2026-05-09 16:02:39,2026-05-09,16,Saturday,IndiaCoastGuard,Twitter for iPhone,#DGICG,"Director General Paramesh Sivamani, AVSM, PTM, TM, #DGICG, and all ranks extend heartfelt congratulations to Vice Admiral Krishna Swaminathan, PVSM, AVSM, VSM, on his appointment as Chief of the Naval Staff. His distinguished leadership, professional excellence and vast maritime experience will further strengthen synergy and jointness between the @indiannavy and @IndiaCoastGuard in safeguarding national maritime interests. Wishing him a successful tenure marked by greater operational cohesion, maritime security and service to the nation. #VayamRakshamah",125,19,2096,Positive,0.8696864205412567,0.004263464827090502,0.1217866837978363,0.8739498853683472
2053036065154543816,2026-05-09 14:25:16,2026-05-09,14,Saturday,IndiaCoastGuard,Twitter for iPhone,"#India,#FPV,#Goa,#MOD","Boost to #India's maritime strength, @IndiaCoastGuard ship Achal, new-generation Adamya class Fast Patrol Vessel #FPV was commissioned today at @goashipyardltd, #Goa by Shri A. Anbarasu, IAS, Additional Secretary and Director General (Acquisition), Department of Defence, #MOD in the presence of Commander Coast Guard Region (North West) and senior dignitaries. Built by #GSL, the 51 meter vessel features over 50% indigenous content, showcasing the spirit of #AtmanirbharBharat and #MakeInIndia. Equipped with advanced weaponry and modern control systems, Achal will be based at #Vadinar, #Gujarat undertaking surveillance, #SAR, #AntiSmuggling, and #PollutionResponse missions further strengthening #India's coastal and #MaritimeSecurity. #AtmanirbharBharat #MakeInIndia #SelfReliance #CoastalSecutiry",170,25,3942,Positive,0.5375383668579161,0.0071700639091432095,0.44812145829200745,0.5447084307670593
2052994799645655229,2026-05-09 11:41:17,2026-05-09,11,Saturday,IndiaCoastGuard,Twitter for iPhone,"#DGICG,#ICG","Director General Paramesh Sivamani, AVSM, PTM, TM, #DGICG, and all ranks of #ICG extend heartfelt congratulations to Lt Gen NS Raja Subramani, PVSM, AVSM, SM, VSM (Retd), on his appointment as Chief of Defence Staff. His distinguished leadership, unwavering dedication and vast operational experience will further strengthen jointness and integration among the Armed Forces, enhance operational preparedness and advance India’s defence capabilities in service of the nation. #ICG conveys best wishes for a successful tenure in this important appointment. #VayamRakshamah #WeProtect",251,24,3245,Positive,0.7919765976257622,0.006400260608643293,0.19522283971309662,0.7983768582344055
2052990498978283956,2026-05-09 11:24:12,2026-05-09,11,Saturday,IndiaCoastGuard,Twitter for iPhone,#Kolkata,"@IndiaCoastGuard Regional Headquarters (North East) #Kolkata, hosted a seminar on 08 May 26, on ""Coordination and Collaboration with Regional Countries for Rule Based Order"", focusing on the transition from SAGAR to MAHASAGAR—emphasising shared responsibility, proactive governance and collective security for a stable IOR. Distinguished speakers, including retired senior #ICG officers, academicians and maritime experts, shared insights on maritime security, diplomacy, operational cooperation and humanitarian challenges. #VayamRakshamah #SAGAR #MAHASAGAR #WeProtect #IOR",26,3,827,Neutral,0.13497151620686054,0.006537226960062981,0.8519539833068848,0.14150874316692352
2052984106133393875,2026-05-09 10:58:48,2026-05-09,10,Saturday,IndiaCoastGuard,Twitter for iPhone,"#WestBengal,#Haldia,#PollutionResponse,#SOPs,#MarinePollution","@IndiaCoastGuard District HQs (#WestBengal), #Haldia, in coordination with 24 stakeholders, conducted a two day #PollutionResponse Seminar/Workshop, Mock Drill and Table Top Exercise to validate #SOPs and strengthen inter agency synergy against potential #MarinePollution threats along the coast of #WestBengal. The event included presentations on technological advancements, major incident case studies, realistic contingency exercises, and demonstrations of pollution response equipment and capabilities by #ICG and Haldia Dock Complex (#HDC), reaffirming collective commitment towards safeguarding the marine environment. #MarineEnvironmentProtection #WeProtect",30,3,781,Neutral,0.18585217464715242,0.01384751033037901,0.7864528298377991,0.19969968497753143
2052688157146313111,2026-05-08 15:22:48,2026-05-08,15,Friday,IndiaCoastGuard,Twitter for iPhone,"#Goa,#PollutionResponse","@IndiaCoastGuard District HQs #Goa conducted a two day #PollutionResponse Seminar from 06-07 May 26, reinforcing operational preparedness for effective oil spill management and streamlining response procedures for marine pollution incidents. The seminar witnessed active participation from all concerned state agencies and maritime stakeholders, fostering coordinated response mechanisms and inter agency synergy. Presentations and live demonstrations of advanced pollution response equipment highlighted the robust ship-based pollution response capabilities of the #ICG. The exercise also revalidated Standard Operating Procedures to ensure cleaner, safer seas and strengthened commitment towards marine environment protection. #MarineEnvironmentProtection #CleanSeas #SwachSagar #WeProtect",44,8,1517,Neutral,0.36714960914105177,0.014582169242203236,0.6036859750747681,0.381731778383255
2052686295626035511,2026-05-08 15:15:24,2026-05-08,15,Friday,IndiaCoastGuard,Twitter for iPhone,"#COMCG,#Mayabunder","Inspector General Neeraj Tiwari, TM, #COMCG (A&N), inaugurated the newly established MI Room at @IndiaCoastGuard Station #Mayabunder on 06 May 26, strengthening medical infrastructure in the remote island region. The facility includes a Crash Ward equipped with a Transport Ventilator, a Minor OT for emergency procedures and a Critical Care Ambulance . The upgraded medical setup will significantly enhance emergency healthcare support for #ICG personnel and improve operational preparedness in challenging areas. The initiative reflects #ICG commitment towards health security, rapid medical response and sustained mission readiness. #WeProtect #HealthCare #OperationalReadiness",122,17,3301,Positive,0.50933220051229,0.006251553073525429,0.4781647026538849,0.5155837535858154
2052353849294475669,2026-05-07 17:14:23,2026-05-07,17,Thursday,IndiaCoastGuard,Twitter for iPhone,"#DGICG,#ICG,#IOD,#GoI,#ICWA,#IORA","Director General Paramesh Sivamani, AVSM, PTM, TM, #DGICG represented #ICG at the 10th Indian Ocean Dialogue (#IOD), hosted by the Ministry of External Affairs (#GoI) in partnership with the Indian Council of World Affairs (#ICWA) and the Indian Ocean Rim Association (#IORA). Convened on 07–08 May 2026 in #NewDelhi, the Dialogue addressed the theme “Indian Ocean Region in a Transforming World.” The Keynote Address was delivered by Shri Sarbananda Sonowal, Hon’ble Minister for Ports, Shipping and Waterways, Government of India. #DGICG chaired Session 3 on Disaster Risk Management and delivered the opening remarks. #IOD #IORA #ICWA #MEA #MaritimeSafety #BlueEconomy @IndiaCoastGuard @MEAIndia @shipmin_india",106,13,2755,Neutral,0.15696370135992765,0.006779213435947895,0.829477846622467,0.16374291479587555
2051609938401931765,2026-05-05 15:58:21,2026-05-05,15,Tuesday,IndiaCoastGuard,Twitter for iPhone,"#Daman,#Subedar,#ShauryaChakra,#COMCG","SUB (GD) P H MOSES, SC “SHOORVIR AUDITORIUM” at @IndiaCoastGuard Air Station #Daman was inaugurated on 05 May 2026 by #Subedar (GD) P H Moses, #ShauryaChakra of 1 Assam Rifles in the presence of Inspector General Bhisham Sharma, PTM, TM, #COMCG (West). The event stands as a symbol of strengthening ties and camaraderie between the Assam Rifles and the Indian Coast Guard. With a seating capacity of 300, the modern facility will host seminars, service lectures, and flight safety sessions, enhancing welfare and morale for service personnel and their families, while serving as a hub for institutional and community engagement. #IndianCoastGuard #AssamRifles @official_dgar",352,42,10627,Neutral,0.4381711478345096,0.006024539936333895,0.5497797727584839,0.4441956877708435
2050783093540471133,2026-05-03 09:12:45,2026-05-03,9,Sunday,IndiaCoastGuard,Twitter for iPhone,"#Coastal,#ICG","Inspector General Bhisham Sharma, PTM, TM, Commander @IndiaCoastGuard Region (West) called on Shri Sadanand Vasant Date, IPS @DGPMaharashtra on 02 May 26. Interaction focussed on #Coastal Security & synergy between #ICG & Maharashtra Police as also measures for #JointCoastalPatrol & enhanced coordination. #Jointmanship #WeProtect #MaritimeSecurity",139,15,3446,Neutral,0.06178501155227423,0.00974270049482584,0.9187296628952026,0.07152771204710007
2049818508285088242,2026-04-30 17:19:50,2026-04-30,17,Thursday,IndiaCoastGuard,Twitter for iPhone,"#Fincantieri,#Italy,#NewDelhi,#DGICG","@IndiaCoastGuard hosted senior representatives of #Fincantieri Shipyard and the Embassy of #Italy at Coast Guard Headquarters, #NewDelhi, on 30 Apr 2026. Director General Paramesh Sivamani, AVSM, PTM, TM, #DGICG, held discussions with Counselor Anna Ruffino, Head of Economics & Innovation, and Mr Eugenio Santagata, Head of Military Naval Vessel Division, Fincantieri. The discussions on advanced shipbuilding, Counter-Unmanned Aerial Systems (C-UAS), and multi-role vessel design, reinforced India–Italy maritime cooperation and supported the Government of India’s Aatmanirbhar Bharat vision and #ICG’s indigenisation roadmap. #VayamRakshamah #WeProtect #MakeInIndia @MEAIndia @ItalyinIndia @Fincantieri",72,9,2352,Neutral,0.12118869507685304,0.005554517265409231,0.8677022457122803,0.12674321234226227
2049450363028447415,2026-04-29 16:56:58,2026-04-29,16,Wednesday,IndiaCoastGuard,Twitter for iPhone,"#CGAIS,#Goa,#CGAIS","A landmark in @IndiaCoastGuard aviation! On 28 Apr 2026, Coast Guard Aeronautical Inspection Service #CGAIS, #Goa successfully rolled out the 150th Dornier aircraft, CG‑765, post major servicing. This milestone reflects #CGAIS technical expertise, precision maintenance & unwavering commitment to operational readiness, advancing GoI’s Aatmanirbhar Bharat vision and ICG’s aviation indigenization drive. #ICGAviation #WeProtect",104,11,2924,Positive,0.8889498969074339,0.0031515101436525583,0.10474704951047897,0.8921014070510864
2049374951837499694,2026-04-29 11:57:18,2026-04-29,11,Wednesday,IndiaCoastGuard,Twitter for iPhone,#Daman,"Valedictory Ceremony of 19th Chetak Operational Conversion Course (COCC-XIX) was held at @IndiaCoastGuard Air Station #Daman on 28 Apr 26, marking successful completion of intensive training. The newly qualified aviators will join frontline Chetak squadrons across the country, contributing to maritime safety and security. The ceremony highlighted the #ICG’s commitment towards strengthening its aviation arm with skilled, mission ready officers dedicated to ensuring maritime safety and security. #MaritimeSecurity #WeProtect",93,11,2563,Positive,0.8129709707573056,0.0030431998893618584,0.1809425950050354,0.8160141706466675
2049370627430293869,2026-04-29 11:40:07,2026-04-29,11,Wednesday,IndiaCoastGuard,Twitter for iPhone,#ICG,Compounding welfare through collaboration. @IndiaCoastGuard signed a Memorandum of Understanding with Bank of Baroda to deliver tailored financial solutions and exclusive benefits for #ICG personnel. This strategic partnership reaffirms our steadfast commitment to personnel welfare and strengthens financial well being of the personnel dedicated to protecting the nation's maritime interest. #FinancialEmpowerment #VayamRakshamah @bankofbaroda,74,11,2177,Positive,0.752942846622318,0.007701946888118982,0.23165331780910492,0.760644793510437
2048767000776978557,2026-04-27 19:41:31,2026-04-27,19,Monday,IndiaCoastGuard,Twitter for iPhone,"#Vrindavan,#CGSB,#Noida","A total of 62 girl cadet’s from Samvid Gurukulam Girls Sainik School, #Vrindavan (India’s first Girls Sainik School) visited Coast Guard Selection Board #CGSB, #Noida on 27 Apr 26. The girl cadets gained first-hand insight into the rigorous selection process, including GTO tasks, Interviewing Officer (IO) interactions and Psychological testing. This visit will build and shape awareness, confidence, and leadership skills. A truly motivating experience for young minds, encouraging them to aspire for a career in the Armed Forces and serve the Nation with Pride. #VayamRakshamah",122,14,3321,Positive,0.5621162918396294,0.0070724221877753735,0.4237388074398041,0.5691887140274048
